id,production_countries
9288,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
370980,"[{""iso_3166_1"": ""IT"", ""name"": ""Italy""}]"
20083,"[{""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}]"
40880,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
137,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
264999,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
454,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
53457,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}]"
288980,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
33,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
1951,"[{""iso_3166_1"": ""DK"", ""name"": ""Denmark""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""NL"", ""name"": ""Netherlands""}, {""iso_3166_1"": ""SE"", ""name"": ""Sweden""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
12405,"[{""iso_3166_1"": ""IN"", ""name"": ""India""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
10998,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
114,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9396,"[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
319910,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
2604,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
864,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
14435,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
1931,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
691,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9877,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
62008,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
12227,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
13824,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}]"
71688,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
15173,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
8291,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
13950,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
12158,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
11586,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
10008,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
2830,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
12403,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
34563,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
14557,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
10368,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}]"
10280,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
12637,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
34152,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
14434,"[{""iso_3166_1"": ""IN"", ""name"": ""India""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
11470,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
10741,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
24940,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
82679,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
2013,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
1440,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
18041,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
28029,"[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
1123,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""ZA"", ""name"": ""South Africa""}]"
14033,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
87729,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
16899,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
41317,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
245700,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
37842,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}]"
9045,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""RO"", ""name"": ""Romania""}]"
44092,"[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""TW"", ""name"": ""Taiwan""}, {""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}]"
16005,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
44754,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
23988,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
43949,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
142,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9603,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
10712,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
243938,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
10876,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
86838,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
25208,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
613,"[{""iso_3166_1"": ""AT"", ""name"": ""Austria""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}]"
1913,"[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}]"
97370,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""CH"", ""name"": ""Switzerland""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
801,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
70829,[]
54518,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
44214,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
240,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9816,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
10131,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
339984,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
8859,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
11967,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
239563,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
222899,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
4951,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
10985,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9644,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
332567,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
1954,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
15489,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
15250,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
22345,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9448,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
38223,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
11186,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
136835,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
5876,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
264660,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
492,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
25462,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
238603,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
10691,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
1251,"[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
5172,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
58680,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
264644,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""IE"", ""name"": ""Ireland""}]"
14577,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
11592,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
16406,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
19052,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
3682,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9683,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
2084,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
107811,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
2266,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}]"
13074,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
144340,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
48217,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""CA"", ""name"": ""Canada""}]"
28211,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""CA"", ""name"": ""Canada""}]"
47502,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9950,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
84892,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
24227,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9672,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
44853,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]"
157544,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
59678,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
79777,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
158011,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
407887,"[{""iso_3166_1"": ""KR"", ""name"": ""South Korea""}]"
17043,"[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
8952,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
62204,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
13435,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
17187,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
319,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
59457,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""HU"", ""name"": ""Hungary""}]"
9504,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
37414,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
6217,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
26688,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
43867,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
6615,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
14574,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
16,"[{""iso_3166_1"": ""AR"", ""name"": ""Argentina""}, {""iso_3166_1"": ""DK"", ""name"": ""Denmark""}, {""iso_3166_1"": ""FI"", ""name"": ""Finland""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""IS"", ""name"": ""Iceland""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""NL"", ""name"": ""Netherlands""}, {""iso_3166_1"": ""NO"", ""name"": ""Norway""}, {""iso_3166_1"": ""SE"", ""name"": ""Sweden""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
39780,"[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
21612,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
36691,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
23631,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
45324,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}]"
12144,"[{""iso_3166_1"": ""IE"", ""name"": ""Ireland""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
11658,"[{""iso_3166_1"": ""KR"", ""name"": ""South Korea""}]"
56601,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9552,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
578,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
2105,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
126319,"[{""iso_3166_1"": ""BE"", ""name"": ""Belgium""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""LU"", ""name"": ""Luxembourg""}]"
10136,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
67660,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
10611,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
154,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
3049,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
860,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9281,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
75674,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9762,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
3179,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
184,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
13335,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
76726,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
10269,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
36819,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
17130,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
57214,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
11202,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9357,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
13812,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9030,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
19084,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
8386,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
10437,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
1360,"[{""iso_3166_1"": ""MX"", ""name"": ""Mexico""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""CA"", ""name"": ""Canada""}]"
101267,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
222935,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
10220,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
284296,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
31915,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
11601,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
205220,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
11354,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
16241,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
14191,"[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
286565,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
26710,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
129670,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9059,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
34549,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
57157,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
1948,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
28353,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
46889,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
38093,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
14976,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
