id,title,budget,revenue,release_date,popularity,original_language,runtime,vote_average,vote_count
97367,The Place Beyond the Pines,15000000,35485608,2013-03-20,35.395129,en,140.0,6.8,1653
254904,The November Man,15000000,32556119,2014-08-27,45.317278,en,108.0,6.0,639
18681,Eye of the Beholder,15000000,0,1999-09-04,4.302941,en,109.0,5.3,42
12162,The Hurt Locker,15000000,42000000,2008-10-10,47.006162,en,131.0,7.2,1840
11495,Firestarter,15000000,17080167,1984-05-11,11.379652,en,114.0,5.9,173
64689,Killing Them Softly,15000000,37930465,2012-09-20,24.612603,en,97.0,5.8,742
157849,A Most Wanted Man,15000000,31554855,2014-07-25,26.708193,en,121.0,6.5,541
13166,Freddy Got Fingered,0,0,2001-04-18,8.710294,en,87.0,4.6,115
15511,VeggieTales: The Pirates Who Don't Do Anything,0,0,2008-01-11,1.800119,en,85.0,5.9,25
37003,U2 3D,15000000,22730842,2007-05-19,0.335195,en,85.0,6.7,10
12211,Highlander: Endgame,25000000,15843608,2000-09-01,11.782725,en,87.0,4.4,104
13816,Idlewild,0,0,2006-08-25,2.711955,en,121.0,5.1,17
51828,One Day,15000000,59389433,2011-03-02,16.629173,en,107.0,7.0,978
22798,Whip It,15000000,16633035,2009-09-13,20.05902,en,111.0,6.7,357
7501,Knockaround Guys,15000000,12000000,2001-09-07,8.113634,en,92.0,5.9,97
10743,Confidence,0,0,2003-04-25,9.87419,en,97.0,6.4,126
37718,The Muse,0,0,1999-08-27,2.857936,en,97.0,5.3,31
15237,De-Lovely,20000000,0,2004-07-02,3.138118,en,125.0,6.3,32
9686,New York Stories,15000000,0,1989-03-10,6.684096,en,124.0,6.2,64
17644,Barney's Great Adventure,0,0,1998-01-01,0.722911,en,76.0,2.9,8
97430,The Man with the Iron Fists,15000000,15608545,2012-11-02,17.672021,en,96.0,5.2,358
12257,Home Fries,15000000,10443316,1998-11-25,3.033471,en,93.0,4.8,32
13539,Here On Earth,0,0,2000-03-23,3.313257,en,96.0,5.4,48
68,Brazil,15000000,0,1985-02-20,41.089863,en,132.0,7.5,861
14024,Raise Your Voice,15000000,14867514,2004-08-10,10.9071,en,103.0,6.0,211
115,The Big Lebowski,15000000,46189568,1998-03-06,49.230089,en,117.0,7.8,2926
7874,Black Snake Moan,15000000,10903846,2006-12-08,11.429607,en,116.0,6.6,243
4911,Dark Blue,15000000,9237470,2002-12-14,6.373316,en,118.0,6.5,85
1988,A Mighty Heart,16000000,18928871,2007-01-01,9.717392,en,100.0,6.7,95
16222,Whatever It Takes,15000000,9902115,2000-03-31,8.074807,en,94.0,5.0,37
9557,Boat Trip,20000000,8586376,2002-10-01,7.034752,en,94.0,4.7,146
9026,The Importance of Being Earnest,0,0,2002-05-17,7.250379,en,97.0,6.7,127
57943,The Love Letter,0,0,1998-02-01,0.116873,en,98.0,4.7,3
18276,Hoot,0,0,2006-05-05,7.712206,en,91.0,5.5,44
8321,In Bruges,15000000,34533783,2008-02-08,25.329493,en,107.0,7.4,1388
72359,Peeples,15,0,2013-05-09,5.112809,en,95.0,5.6,26
10186,The Rocker,15000000,8762890,2008-08-20,13.832376,en,102.0,5.6,156
25704,Post Grad,15000000,6405245,2009-08-21,7.446069,en,89.0,5.0,100
133694,Promised Land,15000000,8138788,2012-09-23,13.568302,en,106.0,6.0,243
19265,Whatever Works,15000000,35097815,2009-06-19,21.857387,en,92.0,6.8,350
36047,The In Crowd,15000000,5217498,2000-07-19,0.249245,en,105.0,4.7,15
8053,The Three Burials of Melquiades Estrada,15000000,12036149,2005-11-17,12.163832,en,121.0,7.0,177
2290,Jakob the Liar,0,0,1999-09-16,8.962245,en,120.0,6.0,90
5236,Kiss Kiss Bang Bang,15000000,15785148,2005-09-05,32.690038,en,103.0,7.2,886
6552,Idle Hands,25000000,4152230,1999-04-30,8.583217,en,92.0,6.1,182
1018,Mulholland Drive,15000000,20117339,2001-05-16,31.60985,en,147.0,7.6,1477
10075,Blood and Chocolate,0,0,2007-01-26,12.295216,en,98.0,5.4,87
38031,You Will Meet a Tall Dark Stranger,22000000,0,2010-05-23,12.4654,en,98.0,5.8,251
42188,Never Let Me Go,15000000,9455232,2010-09-15,30.983397,en,104.0,6.8,737
112430,The Company,0,0,2007-08-05,1.485324,en,276.0,7.0,12
6687,Transsiberian,15000000,5926410,2008-01-18,11.428903,en,111.0,6.5,195
13853,The Clan of the Cave Bear,15000000,0,1986-01-17,5.484679,en,98.0,4.8,27
31306,Crazy in Alabama,0,0,1999-10-22,5.770246,en,111.0,6.5,12
8461,Funny Games,15000000,7938872,2007-10-20,15.175289,en,112.0,6.3,545
331592,Listening,0,0,2015-09-11,2.414721,en,100.0,5.5,31
47692,Felicia's Journey,0,0,1999-11-24,0.470645,en,116.0,6.6,23
19,Metropolis,92620000,650422,1927-01-10,32.351527,de,153.0,8.0,657
10045,District B13,12000000,9584131,2004-11-09,17.493735,fr,84.0,6.5,565
400,Things to Do in Denver When You're Dead,8000000,529766,1995-12-01,6.932221,en,116.0,6.7,85
253450,The Assassin,15000000,632542,2015-08-27,8.142166,zh,105.0,6.6,157
9104,Buffalo Soldiers,15000000,0,2001-09-08,6.329672,en,98.0,6.5,93
11190,The Return,0,0,2003-06-25,7.744166,ru,105.0,7.4,100
16353,Ong Bak 2,8500000,8936663,2008-12-04,9.029489,th,98.0,6.0,152
23759,Centurion,12000000,6814789,2010-02-15,22.708647,en,97.0,5.9,386
24206,Silent Trigger,15000000,76382,1996-06-26,2.609057,en,93.0,5.0,22
10185,The Midnight Meat Train,15000000,3533227,2008-08-07,19.913961,en,98.0,6.0,290
75033,Winnie Mandela,15000000,0,2011-09-16,1.897761,en,107.0,5.2,5
74536,The Son of No One,15000000,0,2011-11-04,7.701186,en,90.0,4.8,92
31668,All The Queen's Men,15000000,23000,2001-10-14,1.833058,en,99.0,6.1,7
13501,The Good Night,15000000,20380,2007-01-25,12.185204,en,93.0,5.7,41
15208,Bathory: Countess of Blood,0,0,2008-07-04,2.500218,en,141.0,5.6,31
172391,Khumba,20000000,27187375,2013-07-18,6.459787,en,85.0,5.8,72
262543,Automata,7000000,0,2014-10-09,49.808505,en,110.0,5.6,670
9288,Dungeons & Dragons: Wrath of the Dragon God,0,0,2005-01-01,4.901936,en,105.0,4.8,36
370980,Chiamatemi Francesco - Il Papa della gente,15000000,0,2015-12-03,0.738646,it,,7.3,12
20083,Shinjuku Incident,15000000,0,2009-03-22,5.294319,zh,119.0,6.7,65
40880,Pandaemonium,0,0,2001-06-29,0.165367,en,124.0,4.5,2
137,Groundhog Day,14600000,70906973,1993-02-11,52.744331,en,101.0,7.4,2301
264999,Magic Mike XXL,14800000,122513057,2015-07-01,29.660993,en,115.0,6.3,706
454,Romeo + Juliet,14500000,147298761,1996-10-31,41.493042,en,120.0,6.7,1374
53457,Sarah's Key,10000000,17511906,2010-09-16,10.072199,fr,111.0,7.2,196
288980,Freedom,14500000,0,2014-08-21,4.389363,en,98.0,5.8,9
33,Unforgiven,14000000,159157447,1992-08-07,37.380435,en,131.0,7.7,1113
1951,Manderlay,14200000,674918,2005-05-16,7.05145,da,139.0,6.9,78
12405,Slumdog Millionaire,15000000,377910544,2008-05-12,59.258969,en,120.0,7.6,2827
10998,Fatal Attraction,14000000,320145693,1987-09-11,16.742972,en,119.0,6.6,291
114,Pretty Woman,14000000,463000000,1990-03-23,45.473484,en,119.0,7.0,1746
9396,Crocodile Dundee II,0,239606210,1988-05-19,15.474831,en,110.0,5.5,303
319910,Broken Horses,0,0,2015-03-15,4.289676,en,101.0,5.0,10
2604,Born on the Fourth of July,14000000,161001698,1989-12-20,25.949277,en,145.0,6.7,395
864,Cool Runnings,14000000,154864401,1993-09-30,22.409117,en,98.0,6.8,491
14435,My Bloody Valentine,15000000,100734718,2009-01-16,13.706357,en,101.0,5.3,299
1931,Stomp the Yard,13000000,75511123,2007-05-16,6.92205,en,114.0,6.1,88
691,The Spy Who Loved Me,14000000,185438673,1977-07-07,27.17347,en,125.0,6.6,507
9877,Urban Legend,14000000,72527595,1998-09-25,12.159009,en,99.0,5.6,290
62008,Good Deeds,0,0,2012-02-23,4.448494,en,111.0,6.2,45
12227,White Fang,14000000,34793160,1991-01-18,13.13724,en,107.0,6.5,135
13824,Superstar,0,0,1999-10-08,4.04701,en,81.0,5.1,83
71688,The Iron Lady,13000000,114956699,2011-12-30,23.3784,en,105.0,6.2,527
15173,Jonah: A VeggieTales Movie,0,0,2002-10-04,1.446172,en,82.0,6.4,22
8291,Poetic Justice,14000000,27515786,1993-07-23,3.650857,en,109.0,6.9,47
13950,All About the Benjamins,14000000,25482931,2002-03-08,5.102258,en,95.0,5.8,48
12158,Vampire in Brooklyn,14000000,19800000,1995-10-27,6.772615,en,100.0,4.5,111
11586,Exorcist II: The Heretic,14000000,30749142,1977-06-17,11.543363,en,118.0,4.5,133
10008,An American Haunting,0,0,2005-05-05,7.436315,en,83.0,5.3,142
2830,My Boss's Daughter,14000000,0,2003-08-21,14.813614,en,83.0,4.4,180
12403,A Perfect Getaway,14000000,22852638,2009-06-08,20.792603,en,98.0,6.2,351
34563,Our Family Wedding,14000000,21409028,2010-03-12,6.733485,en,103.0,5.7,39
14557,Dead Man on Campus,0,0,1998-08-21,7.708227,en,96.0,5.6,49
10368,Tea with Mussolini,12000000,21001563,1999-03-25,2.238646,en,117.0,5.8,32
10280,Thinner,0,0,1996-10-25,7.866961,en,92.0,5.5,124
12637,"New York, New York",0,0,1977-06-21,3.876242,en,155.0,6.1,67
34152,Crooklyn,0,0,1994-05-13,1.89218,en,115.0,6.7,31
14434,I Think I Love My Wife,11000000,13196245,2007-03-16,4.536745,en,90.0,5.0,55
11470,Jason X,11000000,16951798,2001-07-24,11.220643,en,91.0,4.5,291
10741,Bobby,0,0,2006-09-05,11.706309,en,120.0,6.4,119
24940,Head Over Heels,14000000,10424470,2001-02-02,4.66723,en,86.0,5.3,73
82679,Fun Size,14000000,11417362,2012-10-25,7.487843,en,87.0,5.5,134
2013,The Diving Bell and the Butterfly,14000000,19777647,2007-05-22,13.65494,fr,112.0,7.4,283
1440,Little Children,26000000,14821658,2006-10-06,11.942862,en,136.0,6.9,240
18041,Gossip,14000000,5108820,2000-04-21,5.833687,en,90.0,5.5,68
28029,A Walk on the Moon,14000000,0,1999-01-29,6.370267,en,107.0,6.2,21
1123,Catch a Fire,0,4291965,2006-10-27,4.052219,en,101.0,6.4,25
14033,Soul Survivors,0,0,2001-09-06,3.231848,en,84.0,4.4,49
87729,Jefferson in Paris,14000000,2474000,1995-03-31,0.900442,en,139.0,5.2,10
16899,Easy Virtue,0,0,2008-01-01,8.387573,en,93.0,6.3,108
41317,Caravans,0,0,1978-11-02,0.633004,en,127.0,5.8,1
245700,Mr. Turner,0,5405500,2014-10-31,9.242554,en,150.0,6.3,204
37842,Wild Grass,0,0,2009-05-20,1.866443,fr,104.0,5.8,22
9045,Amen.,0,0,2002-02-13,5.930533,fr,132.0,7.1,75
44092,Reign of Assassins,12000000,0,2010-09-01,4.930129,zh,117.0,6.7,57
16005,The Lucky Ones,0,0,2008-09-26,8.747922,en,113.0,6.3,55
44754,Margaret,14000000,46495,2011-09-30,4.898424,en,149.0,6.1,86
23988,Stan Helsing,108,0,2009-10-27,7.410523,en,90.0,4.0,97
43949,Flipped,14000000,1755212,2010-08-06,24.210698,en,89.0,7.4,418
142,Brokeback Mountain,14000000,178043761,2005-09-02,44.135568,en,134.0,7.5,1480
9603,Clueless,12000000,0,1995-07-19,16.051328,en,97.0,6.9,803
10712,Far from Heaven,13500000,29027914,2002-09-01,9.982885,en,107.0,6.9,144
243938,Hot Tub Time Machine 2,14000000,12314651,2015-02-20,16.618874,en,93.0,5.0,354
10876,Quills,13500000,7060876,2000-11-22,7.261196,en,124.0,6.8,128
86838,Seven Psychopaths,15000000,19422261,2012-09-07,32.306455,en,110.0,6.7,1206
25208,The Caveman's Valentine,0,0,2001-01-19,4.722403,en,105.0,6.0,27
613,Downfall,18339750,92180910,2004-09-08,32.445895,de,156.0,7.7,1037
1913,The Sea Inside,12806000,38535221,2004-09-03,17.363739,es,125.0,7.2,219
97370,Under the Skin,13300000,5380251,2014-03-14,29.782161,en,108.0,6.0,1102
801,"Good Morning, Vietnam",13000000,123922370,1987-12-23,18.362333,en,121.0,7.1,642
70829,The Last Godfather,13400000,16700000,2010-12-29,0.680753,en,100.0,4.7,7
54518,Justin Bieber: Never Say Never,13000000,98441954,2011-02-11,6.735922,en,105.0,4.8,154
44214,Black Swan,13000000,327803731,2010-12-02,91.285683,en,108.0,7.3,4430
240,The Godfather: Part II,13000000,47542841,1974-12-20,105.792936,en,200.0,8.3,3338
9816,Save the Last Dance,13000000,91038276,2001-01-12,9.969624,en,112.0,6.3,352
10131,A Nightmare on Elm Street 4: The Dream Master,7000000,72500000,1988-08-19,17.113408,en,99.0,5.8,281
339984,Miracles from Heaven,16000000,77000000,2016-03-17,10.248439,en,117.0,6.7,186
8859,"Dude, Where’s My Car?",13000000,73180723,2000-12-15,25.316146,en,83.0,5.2,509
11967,Young Guns,13000000,44726644,1988-08-12,9.499325,en,107.0,6.6,258
239563,St. Vincent,13000000,54837234,2014-10-09,43.791745,en,102.0,7.1,763
222899,About Last Night,12500000,49002684,2014-02-14,11.828068,en,100.0,6.0,210
4951,10 Things I Hate About You,16000000,53478166,1999-03-30,54.550275,en,97.0,7.3,1701
10985,The New Guy,13000000,0,2002-05-10,13.525704,en,88.0,5.7,151
9644,National Lampoon's Loaded Weapon 1,0,0,1993-02-04,12.963328,en,84.0,5.7,157
332567,The Shallows,17000000,119100758,2016-06-24,60.829621,en,86.0,6.2,1567
1954,The Butterfly Effect,13000000,96060858,2004-01-22,73.307513,en,113.0,7.3,2060
15489,Snow Day,0,0,2000-02-11,7.964289,en,89.0,4.8,51
15250,This Christmas,13000000,0,2007-11-27,2.388918,en,117.0,7.1,29
22345,Baby Geniuses,12000000,36450736,1999-03-12,4.580081,en,97.0,3.3,75
9448,The Big Hit,13000000,27007143,1998-04-24,6.425528,en,91.0,6.1,109
38223,Harriet the Spy,12000000,0,1996-07-10,4.63093,en,100.0,5.7,46
11186,Child's Play 2,13000000,35763605,1990-11-09,16.681567,en,84.0,5.8,308
136835,No Good Deed,13200000,53830415,2014-09-10,24.656068,en,83.0,5.6,181
5876,The Mist,18000000,57096190,2007-11-21,37.104353,en,126.0,6.7,1399
264660,Ex Machina,15000000,36869414,2015-01-21,95.130041,en,108.0,7.6,4737
492,Being John Malkovich,13000000,22863596,1999-09-30,27.546914,en,112.0,7.3,1101
25462,Two Can Play That Game,6000000,0,2001-09-07,2.27213,en,90.0,6.6,17
238603,Earth to Echo,13000000,45300000,2014-06-14,17.371327,en,89.0,5.7,290
10691,Crazy/Beautiful,13000000,16929123,2001-06-29,6.130096,en,99.0,6.6,96
1251,Letters from Iwo Jima,19000000,68673228,2006-12-19,24.47248,en,141.0,7.2,541
5172,The Astronaut Farmer,13000000,11130889,2006-10-15,6.764437,en,104.0,6.2,123
58680,Woo,13000000,8026971,1998-05-08,1.750054,en,84.0,5.5,10
264644,Room,6000000,35401758,2015-10-16,66.11334,en,117.0,8.1,2757
14577,Dirty Work,0,0,1998-06-12,9.066881,en,82.0,6.5,66
11592,Serial Mom,13000000,7820688,1994-04-13,6.170139,en,95.0,6.4,135
16406,Dick,13000000,27500000,1999-08-04,4.742537,en,94.0,5.7,67
19052,Light It Up,0,0,1999-11-04,1.212956,en,99.0,6.6,7
3682,54,13000000,16757163,1998-08-28,11.880899,en,106.0,5.5,135
9683,Bubble Boy,0,0,2001-08-24,10.131123,en,84.0,5.1,163
2084,Birthday Girl,13000000,0,2001-09-06,5.831302,en,93.0,6.1,103
107811,21 & Over,13000000,48065672,2013-03-01,35.522027,en,93.0,5.7,737
2266,"Paris, je t'aime",13000000,4857367,2006-05-16,10.573191,fr,120.0,6.8,207
13074,Resurrecting the Champ,0,0,2007-06-14,4.898437,en,112.0,5.9,60
144340,Admission,13000000,18000000,2013-03-21,17.632446,en,107.0,5.4,304
48217,The Widow of Saint-Pierre,0,0,2000-01-01,1.780065,en,112.0,6.7,11
28211,Chloe,15000000,8459458,2009-03-25,26.373864,en,96.0,5.9,498
47502,Faithful,13000000,9789900,1996-04-03,1.647335,en,91.0,4.8,4
9950,Find Me Guilty,13000000,2636637,2006-03-16,12.321302,en,125.0,6.5,138
84892,The Perks of Being a Wallflower,13000000,33400000,2012-09-20,43.444135,en,102.0,7.7,2968
24227,Excessive Force,3000000,1200000,1993-05-14,1.279106,en,87.0,4.5,10
9672,Infamous,13000000,1151330,2006-11-16,3.680896,en,110.0,6.4,60
44853,The Claim,0,0,2000-12-29,2.996284,en,120.0,5.6,17
157544,The Vatican Tapes,13000000,1784763,2015-07-24,10.475368,en,91.0,4.6,243
59678,Attack the Block,14350531,3964682,2011-05-12,30.952377,en,88.0,6.3,733
79777,In the Land of Blood and Honey,10000000,303877,2011-12-23,4.267466,en,127.0,5.8,45
158011,The Call,13000000,68572378,2013-03-14,34.532418,en,94.0,6.6,1257
407887,Operation Chromite,0,0,2016-07-27,6.116436,ko,110.0,5.8,29
17043,The Crocodile Hunter: Collision Course,0,33082548,2002-07-26,1.714972,en,90.0,5.3,34
8952,I Love You Phillip Morris,13000000,10652035,2009-01-18,19.664699,en,98.0,6.4,503
62204,Quest for Fire,12000000,55260558,1981-12-15,6.537986,xx,100.0,7.1,109
13435,Antwone Fisher,12500000,23367586,2002-12-19,13.349012,en,120.0,6.7,137
17187,The Emperor's Club,0,0,2002-11-22,6.796079,en,108.0,6.9,96
319,True Romance,12500000,12281551,1993-09-09,35.268557,en,120.0,7.5,749
59457,Womb,3100000,0,2010-07-15,7.453347,en,111.0,5.9,92
9504,Glengarry Glen Ross,12500000,10725228,1992-09-15,13.939054,en,100.0,7.5,323
37414,The Killer Inside Me,13000000,0,2010-02-19,11.892615,en,109.0,6.0,173
6217,Cat People,0,0,1982-04-02,5.69872,en,118.0,6.0,94
26688,Sorority Row,12500000,27206120,2009-09-09,8.780512,en,101.0,5.4,177
43867,The Prisoner of Zenda,0,0,1937-09-03,4.021389,en,101.0,8.4,11
6615,Lars and the Real Girl,12000000,11293663,2007-10-12,15.817096,en,106.0,7.1,509
14574,The Boy in the Striped Pyjamas,12500000,20416563,2008-05-07,34.821223,en,94.0,7.7,1451
16,Dancer in the Dark,12800000,40031879,2000-05-17,22.022228,en,140.0,7.6,377
39780,Oscar and Lucinda,0,0,1997-12-31,0.139384,en,132.0,6.2,25
21612,The Funeral,12500000,1227324,1996-01-26,2.950618,en,99.0,7.3,31
36691,Solitary Man,15000000,5024782,2009-09-07,7.497306,en,90.0,5.8,84
23631,Machete,20000000,31327899,2010-09-01,26.396191,en,105.0,6.3,1150
45324,Casino Jack,12500000,1083683,2010-09-16,6.546037,en,108.0,6.0,94
12144,The Land Before Time,12300000,84460846,1988-11-18,28.670193,en,69.0,7.0,640
11658,Tae Guk Gi: The Brotherhood of War,0,15,2004-02-05,9.572705,ko,140.0,7.4,133
56601,The Perfect Game,12500000,3878993,2010-04-01,0.903529,en,118.0,6.3,30
9552,The Exorcist,8000000,441306145,1973-12-26,47.584643,en,122.0,7.5,2005
578,Jaws,7000000,470654000,1975-06-18,50.152327,en,124.0,7.5,2542
2105,American Pie,11000000,235483004,1999-07-09,60.767168,en,95.0,6.4,2296
126319,Ernest & Celestine,12516654,8109160,2012-12-12,11.103202,fr,78.0,7.6,142
10136,The Golden Child,25000000,79817939,1986-12-12,15.26213,en,94.0,5.6,304
67660,Think Like a Man,12000000,96070507,2012-04-16,6.035152,en,122.0,6.9,281
10611,Barbershop,12000000,75781642,2002-04-01,10.297189,en,102.0,6.2,137
154,Star Trek II: The Wrath of Khan,12000000,96800000,1982-06-03,22.434102,en,113.0,7.3,675
3049,Ace Ventura: Pet Detective,15000000,107217396,1994-02-04,41.249004,en,86.0,6.4,1648
860,WarGames,12000000,79567667,1983-06-03,23.161754,en,114.0,7.0,504
9281,Witness,12000000,68706993,1985-02-08,19.195399,en,113.0,7.0,375
75674,Act of Valor,12000000,81272766,2012-02-24,21.958055,en,110.0,6.3,417
9762,Step Up,12000000,114194847,2006-08-11,45.477802,en,104.0,6.7,1060
3179,Beavis and Butt-Head Do America,12000000,0,1996-12-15,12.60629,en,81.0,6.5,168
184,Jackie Brown,12000000,39673162,1997-12-24,40.631671,en,154.0,7.3,1514
13335,Harold & Kumar Escape from Guantanamo Bay,12000000,43493123,2008-04-25,26.219598,en,107.0,6.2,497
76726,Chronicle,15000000,145000000,2012-02-01,64.504747,en,84.0,6.6,1935
10269,Yentl,12000000,30400000,1983-11-18,3.389249,en,132.0,6.2,51
36819,Time Bandits,5000000,42365581,1981-07-13,14.779537,en,116.0,6.6,249
17130,Crossroads,12000000,61141030,2002-02-15,6.703319,en,93.0,4.7,158
57214,Project X,12000000,100000000,2012-03-01,49.070321,en,88.0,6.5,1564
11202,Patton,12000000,89800000,1970-01-25,21.933822,en,172.0,7.3,323
9357,One Hour Photo,12000000,52223306,2002-08-21,20.624896,en,96.0,6.6,435
13812,Quarantine,12000000,40855419,2008-10-10,8.083995,en,89.0,5.5,339
9030,The Eye,12000000,56309766,2008-02-01,11.135734,en,98.0,5.5,281
19084,Johnson Family Vacation,12000000,31179516,2004-04-07,4.623609,en,97.0,4.7,30
8386,How High,12000000,31155435,2001-12-21,11.510281,en,93.0,6.3,218
10437,The Muppet Christmas Carol,0,27281507,1992-12-10,15.085981,en,85.0,7.2,212
1360,Frida,12000000,56298474,2002-08-29,18.422327,en,123.0,7.3,383
101267,Katy Perry: Part of Me,12000000,32726956,2012-06-28,8.410688,en,93.0,6.5,85
222935,The Fault in Our Stars,12000000,307166834,2014-05-16,74.358971,en,125.0,7.6,3759
10220,Rounders,12000000,22921898,1998-09-11,18.422008,en,121.0,6.9,439
284296,Top Five,0,25434291,2014-12-12,15.896312,en,102.0,6.3,210
31915,Prophecy,12000000,54000000,1979-01-01,8.61659,en,102.0,5.4,25
11601,Stir of Echoes,12000000,21133087,1999-09-10,6.044161,en,99.0,6.5,330
205220,Philomena,12000000,100129872,2013-11-01,29.019504,en,98.0,7.4,579
11354,The Upside of Anger,0,0,2005-01-23,6.2464,en,118.0,6.4,72
16241,The Boys from Brazil,0,0,1978-10-05,5.315213,en,125.0,6.6,101
14191,Aquamarine,12000000,23006849,2006-03-03,16.931846,en,104.0,5.8,364
286565,Paper Towns,12000000,85512300,2015-06-18,64.610671,en,109.0,6.1,1937
26710,My Baby's Daddy,0,51,2004-01-09,4.480167,en,86.0,4.3,15
129670,Nebraska,12000000,17654912,2013-09-21,29.223881,en,115.0,7.4,636
9059,Tales from the Crypt: Demon Knight,0,0,1995-01-13,7.710797,en,92.0,6.7,94
34549,Max Keeble's Big Move,12000000,17292381,2001-10-05,1.081822,en,86.0,5.4,33
57157,Young Adult,12000000,22939027,2011-12-16,16.183746,en,94.0,5.6,364
1948,Crank,12000000,42931041,2006-08-31,47.992817,en,88.0,6.6,1151
28353,Def Jam's How to Be a Player,0,13960203,1997-08-06,1.20245,en,93.0,5.3,8
46889,Living Out Loud,12000000,12902790,1998-10-30,0.700792,en,100.0,5.3,11
38093,Just Wright,0,21520719,2010-05-14,10.409253,en,100.0,6.1,99
14976,Rachel Getting Married,0,0,2008-10-03,14.345428,en,113.0,6.1,163
11027,The Postman Always Rings Twice,12000000,0,1981-03-20,6.803763,en,122.0,6.4,110
3635,Girl with a Pearl Earring,0,31466789,2003-08-31,19.944479,en,101.0,6.4,377
387,Das Boot,14000000,85000000,1981-09-16,26.967494,de,149.0,7.9,613
